kjv,gnt
46001005,46001005
46001006,46001006
46001007,46001007
46001008,46001008
46001009,46001009
46001010,46001010
46001011,46001011
46001012,46001012
46001013,46001013
46001014,46001014
46001015,46001015
46001016,46001016
46001017,46001017
46001018,46001018
46001019,46001019
46001020,46001020
46001021,46001021
46001022,46001022
46001023,46001023
46001024,46001024
46001025,46001025
46001026,46001026
46001027,46001027
46001028,46001028
46001029,46001029
46001030,46001030
46001031,46001031
46002001,46002001
46002002,46002002
46002003,46002003
46002004,46002004
46002005,46002005
46002006,46002006
46002007,46002007
46002008,46002008
46002009,46002009
46002010,46002010
46002011,46002011
46002012,46002012
46002013,46002013
46002014,46002014
46002015,46002015
46002016,46002016
46003001,46003001
46003002,46003002
46003003,46003003
46003004,46003004
46003005,46003005
46003006,46003006
46003007,46003007
46003008,46003008
46003009,46003009
46003010,46003010
46003011,46003011
46003012,46003012
46003013,46003013
46003014,46003014
46003015,46003015
46003016,46003016
46003017,46003017
46003018,46003018
46003019,46003019
46003020,46003020
46003021,46003021
46003022,46003022
46003023,46003023
46004001,46004001
46004002,46004002
46004003,46004003
46004004,46004004
46004005,46004005
46004006,46004006
46004007,46004007
46004008,46004008
46004009,46004009
46004010,46004010
46004011,46004011
46004012,46004012
46004013,46004013
46004014,46004014
46004015,46004015
46004016,46004016
46004017,46004017
46004018,46004018
46004019,46004019
46004020,46004020
46004021,46004021
46005001,46005001
46005002,46005002
46005003,46005003
46005004,46005004
46005005,46005005
46005006,46005006
46005007,46005007
46005008,46005008
46005009,46005009
46005010,46005010
46005011,46005011
46005012,46005012
46005013,46005013
46006001,46006001
46006002,46006002
46006003,46006003
46006004,46006004
46006005,46006005
46006006,46006006
46006007,46006007
46006008,46006008
46006009,46006009
46006010,46006010
46006011,46006011
46006012,46006012
46006013,46006013
46006014,46006014
46006015,46006015
46006016,46006016
46006017,46006017
46006018,46006018
46006019,46006019
46006020,46006020
46007001,46007001
46007002,46007002
46007003,46007003
46007004,46007004
46007005,46007005
46007006,46007006
46007007,46007007
46007008,46007008
46007009,46007009
46007010,46007010
46007011,46007011
46007012,46007012
46007013,46007013
46007014,46007014
46007015,46007015
46007016,46007016
46007017,46007017
46007018,46007018
46007019,46007019
46007020,46007020
46007021,46007021
46007022,46007022
46007023,46007023
46007024,46007024
46007025,46007025
46007026,46007026
46007027,46007027
46007028,46007028
46007029,46007029
46007030,46007030
46007031,46007031
46007032,46007032
46007033,46007033
46007034,46007034
46007035,46007035
46007036,46007036
46007037,46007037
46007038,46007038
46007039,46007039
46007040,46007040
46008001,46008001
46008002,46008002
46008003,46008003
46008004,46008004
46008005,46008005
46008006,46008006
46008007,46008007
46008008,46008008
46008009,46008009
46008010,46008010
46008011,46008011
46008012,46008012
46008013,46008013
46009001,46009001
46009002,46009002
46009003,46009003
46009004,46009004
46009005,46009005
46009006,46009006
46009007,46009007
46009008,46009008
46009009,46009009
46009010,46009010
46009011,46009011
46009012,46009012
46009013,46009013
46009014,46009014
46009015,46009015
46009016,46009016
46009017,46009017
46009018,46009018
46009019,46009019
46009020,46009020
46009021,46009021
46009022,46009022
46009023,46009023
46009024,46009024
46009025,46009025
46009026,46009026
46009027,46009027
46010001,46010001
46010002,46010002
46010003,46010003
46010004,46010004
46010005,46010005
46010006,46010006
46010007,46010007
46010008,46010008
46010009,46010009
46010010,46010010
46010011,46010011
46010012,46010012
46010013,46010013
46010014,46010014
46010015,46010015
46010016,46010016
46010017,46010017
46010018,46010018
46010019,46010019
46010020,46010020
46010021,46010021
46010022,46010022
46010023,46010023
46010024,46010024
46010025,46010025
46010026,46010026
46010027,46010027
46010028,46010028
46010029,46010029
46010030,46010030
46010031,46010031
46010032,46010032
46010033,46010033
46011001,46011001
46011002,46011002
46011003,46011003
46011004,46011004
46011005,46011005
46011006,46011006
46011007,46011007
46011008,46011008
46011009,46011009
46011010,46011010
46011011,46011011
46011012,46011012
46011013,46011013
46011014,46011014
46011015,46011015
46011016,46011016
46011017,46011017
46011018,46011018
46011019,46011019
46011020,46011020
46011021,46011021
46011022,46011022
46011023,46011023
46011024,46011024
46011025,46011025
46011026,46011026
46011027,46011027
46011028,46011028
46011029,46011029
46011030,46011030
46011031,46011031
46011032,46011032
46011033,46011033
46011034,46011034
46012001,46012001
46012002,46012002
46012003,46012003
46012004,46012004
46012005,46012005
46012006,46012006
46012007,46012007
46012008,46012008
46012009,46012009
46012010,46012010
46012011,46012011
46012012,46012012
46012013,46012013
46012014,46012014
46012015,46012015
46012016,46012016
46012017,46012017
46012018,46012018
46012019,46012019
46012020,46012020
46012021,46012021
46012022,46012022
46012023,46012023
46012024,46012024
46012025,46012025
46012026,46012026
46012027,46012027
46012028,46012028
46012029,46012029
46012030,46012030
46012031,46012031
46013001,46013001
46013002,46013002
46013003,46013003
46013004,46013004
46013005,46013005
46013006,46013006
46013007,46013007
46013008,46013008
46013009,46013009
46013010,46013010
46013011,46013011
46013012,46013012
46013013,46013013
46014001,46014001
46014002,46014002
46014003,46014003
46014004,46014004
46014005,46014005
46014006,46014006
46014007,46014007
46014008,46014008
46014009,46014009
46014010,46014010
46014011,46014011
46014012,46014012
46014013,46014013
46014014,46014014
46014015,46014015
46014016,46014016
46014017,46014017
46014018,46014018
46014019,46014019
46014020,46014020
46014021,46014021
46014022,46014022
46014023,46014023
46014024,46014024
46014025,46014025
46014026,46014026
46014027,46014027
46014028,46014028
46014029,46014029
46014030,46014030
46014031,46014031
46014032,46014032
46014033,46014033
46014034,46014034
46014035,46014035
46014036,46014036
46014037,46014037
46014038,46014038
46014039,46014039
46014040,46014040
46015001,46015001
46015002,46015002
46015003,46015003
46015004,46015004
46015005,46015005
46015006,46015006
46015007,46015007
46015008,46015008
46015009,46015009
46015010,46015010
46015011,46015011
46015012,46015012
46015013,46015013
46015014,46015014
46015015,46015015
46015016,46015016
46015017,46015017
46015018,46015018
46015019,46015019
46015020,46015020
46015021,46015021
46015022,46015022
46015023,46015023
46015024,46015024
46015025,46015025
46015026,46015026
46015027,46015027
46015028,46015028
46015029,46015029
46015030,46015030
46015031,46015031
46015032,46015032
46015033,46015033
46015034,46015034
46015035,46015035
46015036,46015036
46015037,46015037
46015038,46015038
46015039,46015039
46015040,46015040
46015041,46015041
46015042,46015042
46015043,46015043
46015044,46015044
46015045,46015045
46015046,46015046
46015047,46015047
46015048,46015048
46015049,46015049
46015050,46015050
46015051,46015051
46015052,46015052
46015053,46015053
46015054,46015054
46015055,46015055
46015056,46015056
46015057,46015057
46015058,46015058
46016001,46016001
46016002,46016002
46016003,46016003
46016004,46016004
46016005,46016005
46016006,46016006
46016007,46016007
46016008,46016008
46016009,46016009
46016010,46016010
46016011,46016011
46016012,46016012
46016013,46016013
46016014,46016014
46016015,46016015
46016016,46016016
46016017,46016017
46016018,46016018
46016019,46016019
46016020,46016020
46016021,46016021
46016022,46016022
46016023,46016023
46016024,46016024
47001001,47001001
47001002,47001002
47001003,47001003
47001004,47001004
47001005,47001005
47001006,47001006
47001007,47001007
47001008,47001008
47001009,47001009
47001010,47001010
47001011,47001011
47001012,47001012
47001013,47001013
47001014,47001014
47001015,47001015
47001016,47001016
47001017,47001017
47001018,47001018
47001019,47001019
47001020,47001020
47001021,47001021
47001022,47001022
47001023,47001023
47001024,47001024
47002001,47002001
47002002,47002002
47002003,47002003
47002004,47002004
47002005,47002005
47002006,47002006
47002007,47002007
47002008,47002008
47002009,47002009
47002010,47002010
47002011,47002011
47002012,47002012
47002013,47002013
47002014,47002014
47002015,47002015
47002016,47002016
47002017,47002017
47003001,47003001
47003002,47003002
47003003,47003003
47003004,47003004
47003005,47003005
47003006,47003006
47003007,47003007
47003008,47003008
47003009,47003009
47003010,47003010
47003011,47003011
47003012,47003012
47003013,47003013
47003014,47003014
47003015,47003015
47003016,47003016
47003017,47003017
47003018,47003018
47004001,47004001
47004002,47004002
47004003,47004003
47004004,47004004
47004005,47004005
47004006,47004006
47004007,47004007
47004008,47004008
47004009,47004009
47004010,47004010
47004011,47004011
47004012,47004012
47004013,47004013
47004014,47004014
47004015,47004015
47004016,47004016
47004017,47004017
47004018,47004018
47005001,47005001
47005002,47005002
47005003,47005003
47005004,47005004
47005005,47005005
47005006,47005006
47005007,47005007
47005008,47005008
47005009,47005009
47005010,47005010
47005011,47005011
47005012,47005012
47005013,47005013
47005014,47005014
47005015,47005015
47005016,47005016
47005017,47005017
47005018,47005018
47005019,47005019
47005020,47005020
47005021,47005021
47006001,47006001
47006002,47006002
47006003,47006003
47006004,47006004
47006005,47006005
47006006,47006006
47006007,47006007
47006008,47006008
47006009,47006009
47006010,47006010
47006011,47006011
47006012,47006012
47006013,47006013
47006014,47006014
47006015,47006015
47006016,47006016
47006017,47006017
47006018,47006018
47007001,47007001
47007002,47007002
47007003,47007003
47007004,47007004
47007005,47007005
47007006,47007006
47007007,47007007
47007008,47007008
47007009,47007009
47007010,47007010
47007011,47007011
47007012,47007012
47007013,47007013
47007014,47007014
47007015,47007015
47007016,47007016
47008001,47008001
47008002,47008002
47008003,47008003
47008004,47008004
47008005,47008005
47008006,47008006
47008007,47008007
47008008,47008008
47008009,47008009
47008010,47008010
47008011,47008011
47008012,47008012
47008013,47008013
47008014,47008014
47008015,47008015
47008016,47008016
47008017,47008017
47008018,47008018
47008019,47008019
47008020,47008020
47008021,47008021
47008022,47008022
47008023,47008023
47008024,47008024
47009001,47009001
47009002,47009002
47009003,47009003
47009004,47009004
47009005,47009005
47009006,47009006
47009007,47009007
47009008,47009008
47009009,47009009
47009010,47009010
47009011,47009011
47009012,47009012
47009013,47009013
47009014,47009014
47009015,47009015
47010001,47010001
47010002,47010002
47010003,47010003
47010004,47010004
47010005,47010005
47010006,47010006
47010007,47010007
47010008,47010008
47010009,47010009
47010010,47010010
47010011,47010011
47010012,47010012
47010013,47010013
47010014,47010014
47010015,47010015
47010016,47010016
47010017,47010017
47010018,47010018
47011001,47011001
47011002,47011002
47011003,47011003
47011004,47011004
47011005,47011005
47011006,47011006
47011007,47011007
47011008,47011008
47011009,47011009
47011010,47011010
47011011,47011011
47011012,47011012
47011013,47011013
47011014,47011014
47011015,47011015
47011016,47011016
47011017,47011017
47011018,47011018
47011019,47011019
47011020,47011020
47011021,47011021
47011022,47011022
47011023,47011023
47011024,47011024
47011025,47011025
47011026,47011026
47011027,47011027
47011028,47011028
47011029,47011029
47011030,47011030
47011031,47011031
47011032,47011032
47011033,47011033
47012001,47012001
47012002,47012002
47012003,47012003
47012004,47012004
47012005,47012005
47012006,47012006
47012007,47012007
47012008,47012008
47012009,47012009
47012010,47012010
47012011,47012011
47012012,47012012
47012013,47012013
47012014,47012014
47012015,47012015
47012016,47012016
47012017,47012017
47012018,47012018
47012019,47012019
47012020,47012020
47012021,47012021
47013001,47013001
47013002,47013002
47013003,47013003
47013004,47013004
47013005,47013005
47013006,47013006
47013007,47013007
47013008,47013008
47013009,47013009
47013010,47013010
47013011,47013011
47013012,47013012
47013013,47013013
48001001,48001001
48001002,48001002
48001003,48001003
48001004,48001004
48001005,48001005
48001006,48001006
48001007,48001007
48001008,48001008
48001009,48001009
48001010,48001010
48001011,48001011
48001012,48001012
48001013,48001013
48001014,48001014
48001015,48001015
48001016,48001016
48001017,48001017
48001018,48001018
48001019,48001019
48001020,48001020
48001021,48001021
48001022,48001022
48001023,48001023
48001024,48001024
48002001,48002001
48002002,48002002
48002003,48002003
48002004,48002004
48002005,48002005
48002006,48002006
48002007,48002007
48002008,48002008
48002009,48002009
48002010,48002010
48002011,48002011
48002012,48002012
48002013,48002013
48002014,48002014
48002015,48002015
48002016,48002016
48002017,48002017
48002018,48002018
48002019,48002019
48002020,48002020
48002021,48002021
48003001,48003001
48003002,48003002
48003003,48003003
48003004,48003004
48003005,48003005
48003006,48003006
48003007,48003007
48003008,48003008
48003009,48003009
48003010,48003010
48003011,48003011
48003012,48003012
48003013,48003013
48003014,48003014
48003015,48003015
48003016,48003016
48003017,48003017
