"NRSV","Original"
"Gen.28:1","Gen.28:1"
"Gen.28:2","Gen.28:2"
"Gen.28:3","Gen.28:3"
"Gen.28:4","Gen.28:4"
"Gen.28:5","Gen.28:5"
"Gen.28:6","Gen.28:6"
"Gen.28:7","Gen.28:7"
"Gen.28:8","Gen.28:8"
"Gen.28:9","Gen.28:9"
"Gen.28:10","Gen.28:10"
"Gen.28:11","Gen.28:11"
"Gen.28:12","Gen.28:12"
"Gen.28:13","Gen.28:13"
"Gen.28:14","Gen.28:14"
"Gen.28:15","Gen.28:15"
"Gen.28:16","Gen.28:16"
"Gen.28:17","Gen.28:17"
"Gen.28:18","Gen.28:18"
"Gen.28:19","Gen.28:19"
"Gen.28:20","Gen.28:20"
"Gen.28:21","Gen.28:21"
"Gen.28:22","Gen.28:22"
"Gen.29:1","Gen.29:1"
"Gen.29:2","Gen.29:2"
"Gen.29:3","Gen.29:3"
"Gen.29:4","Gen.29:4"
"Gen.29:5","Gen.29:5"
"Gen.29:6","Gen.29:6"
"Gen.29:7","Gen.29:7"
"Gen.29:8","Gen.29:8"
"Gen.29:9","Gen.29:9"
"Gen.29:10","Gen.29:10"
"Gen.29:11","Gen.29:11"
"Gen.29:12","Gen.29:12"
"Gen.29:13","Gen.29:13"
"Gen.29:14","Gen.29:14"
"Gen.29:15","Gen.29:15"
"Gen.29:16","Gen.29:16"
"Gen.29:17","Gen.29:17"
"Gen.29:18","Gen.29:18"
"Gen.29:19","Gen.29:19"
"Gen.29:20","Gen.29:20"
"Gen.29:21","Gen.29:21"
"Gen.29:22","Gen.29:22"
"Gen.29:23","Gen.29:23"
"Gen.29:24","Gen.29:24"
"Gen.29:25","Gen.29:25"
"Gen.29:26","Gen.29:26"
"Gen.29:27","Gen.29:27"
"Gen.29:28","Gen.29:28"
"Gen.29:29","Gen.29:29"
"Gen.29:30","Gen.29:30"
"Gen.29:31","Gen.29:31"
"Gen.29:32","Gen.29:32"
"Gen.29:33","Gen.29:33"
"Gen.29:34","Gen.29:34"
"Gen.29:35","Gen.29:35"
"Gen.30:1","Gen.30:1"
"Gen.30:2","Gen.30:2"
"Gen.30:3","Gen.30:3"
"Gen.30:4","Gen.30:4"
"Gen.30:5","Gen.30:5"
"Gen.30:6","Gen.30:6"
"Gen.30:7","Gen.30:7"
"Gen.30:8","Gen.30:8"
"Gen.30:9","Gen.30:9"
"Gen.30:10","Gen.30:10"
"Gen.30:11","Gen.30:11"
"Gen.30:12","Gen.30:12"
"Gen.30:13","Gen.30:13"
"Gen.30:14","Gen.30:14"
"Gen.30:15","Gen.30:15"
"Gen.30:16","Gen.30:16"
"Gen.30:17","Gen.30:17"
"Gen.30:18","Gen.30:18"
"Gen.30:19","Gen.30:19"
"Gen.30:20","Gen.30:20"
"Gen.30:21","Gen.30:21"
"Gen.30:22","Gen.30:22"
"Gen.30:23","Gen.30:23"
"Gen.30:24","Gen.30:24"
"Gen.30:25","Gen.30:25"
"Gen.30:26","Gen.30:26"
"Gen.30:27","Gen.30:27"
"Gen.30:28","Gen.30:28"
"Gen.30:29","Gen.30:29"
"Gen.30:30","Gen.30:30"
"Gen.30:31","Gen.30:31"
"Gen.30:32","Gen.30:32"
"Gen.30:33","Gen.30:33"
"Gen.30:34","Gen.30:34"
"Gen.30:35","Gen.30:35"
"Gen.30:36","Gen.30:36"
"Gen.30:37","Gen.30:37"
"Gen.30:38","Gen.30:38"
"Gen.30:39","Gen.30:39"
"Gen.30:40","Gen.30:40"
"Gen.30:41","Gen.30:41"
"Gen.30:42","Gen.30:42"
"Gen.30:43","Gen.30:43"
"Gen.31:1","Gen.31:1"
"Gen.31:2","Gen.31:2"
"Gen.31:3","Gen.31:3"
"Gen.31:4","Gen.31:4"
"Gen.31:5","Gen.31:5"
"Gen.31:6","Gen.31:6"
"Gen.31:7","Gen.31:7"
"Gen.31:8","Gen.31:8"
"Gen.31:9","Gen.31:9"
"Gen.31:10","Gen.31:10"
"Gen.31:11","Gen.31:11"
"Gen.31:12","Gen.31:12"
"Gen.31:13","Gen.31:13"
"Gen.31:14","Gen.31:14"
"Gen.31:15","Gen.31:15"
"Gen.31:16","Gen.31:16"
"Gen.31:17","Gen.31:17"
"Gen.31:18","Gen.31:18"
"Gen.31:19","Gen.31:19"
"Gen.31:20","Gen.31:20"
"Gen.31:21","Gen.31:21"
"Gen.31:22","Gen.31:22"
"Gen.31:23","Gen.31:23"
"Gen.31:24","Gen.31:24"
"Gen.31:25","Gen.31:25"
"Gen.31:26","Gen.31:26"
"Gen.31:27","Gen.31:27"
"Gen.31:28","Gen.31:28"
"Gen.31:29","Gen.31:29"
"Gen.31:30","Gen.31:30"
"Gen.31:31","Gen.31:31"
"Gen.31:32","Gen.31:32"
"Gen.31:33","Gen.31:33"
"Gen.31:34","Gen.31:34"
"Gen.31:35","Gen.31:35"
"Gen.31:36","Gen.31:36"
"Gen.31:37","Gen.31:37"
"Gen.31:38","Gen.31:38"
"Gen.31:39","Gen.31:39"
"Gen.31:40","Gen.31:40"
"Gen.31:41","Gen.31:41"
"Gen.31:42","Gen.31:42"
"Gen.31:43","Gen.31:43"
"Gen.31:44","Gen.31:44"
"Gen.31:45","Gen.31:45"
"Gen.31:46","Gen.31:46"
"Gen.31:47","Gen.31:47"
"Gen.31:48","Gen.31:48"
"Gen.31:49","Gen.31:49"
"Gen.31:50","Gen.31:50"
"Gen.31:51","Gen.31:51"
"Gen.31:52","Gen.31:52"
"Gen.31:53","Gen.31:53"
"Gen.31:54","Gen.31:54"
"Gen.31:55","Gen.32:1"
"Gen.32:1","Gen.32:2"
"Gen.32:2","Gen.32:3"
"Gen.32:3","Gen.32:4"
"Gen.32:4","Gen.32:5"
"Gen.32:5","Gen.32:6"
"Gen.32:6","Gen.32:7"
"Gen.32:7","Gen.32:8"
"Gen.32:8","Gen.32:9"
"Gen.32:9","Gen.32:10"
"Gen.32:10","Gen.32:11"
"Gen.32:11","Gen.32:12"
"Gen.32:12","Gen.32:13"
"Gen.32:13","Gen.32:14"
"Gen.32:14","Gen.32:15"
"Gen.32:15","Gen.32:16"
"Gen.32:16","Gen.32:17"
"Gen.32:17","Gen.32:18"
"Gen.32:18","Gen.32:19"
"Gen.32:19","Gen.32:20"
"Gen.32:20","Gen.32:21"
"Gen.32:21","Gen.32:22"
"Gen.32:22","Gen.32:23"
"Gen.32:23","Gen.32:24"
"Gen.32:24","Gen.32:25"
"Gen.32:25","Gen.32:26"
"Gen.32:26","Gen.32:27"
"Gen.32:27","Gen.32:28"
"Gen.32:28","Gen.32:29"
"Gen.32:29","Gen.32:30"
"Gen.32:30","Gen.32:31"
"Gen.32:31","Gen.32:32"
"Gen.32:32","Gen.32:33"
"Gen.33:1","Gen.33:1"
"Gen.33:2","Gen.33:2"
"Gen.33:3","Gen.33:3"
"Gen.33:4","Gen.33:4"
"Gen.33:5","Gen.33:5"
"Gen.33:6","Gen.33:6"
"Gen.33:7","Gen.33:7"
"Gen.33:8","Gen.33:8"
"Gen.33:9","Gen.33:9"
"Gen.33:10","Gen.33:10"
"Gen.33:11","Gen.33:11"
"Gen.33:12","Gen.33:12"
"Gen.33:13","Gen.33:13"
"Gen.33:14","Gen.33:14"
"Gen.33:15","Gen.33:15"
"Gen.33:16","Gen.33:16"
"Gen.33:17","Gen.33:17"
"Gen.33:18","Gen.33:18"
"Gen.33:19","Gen.33:19"
"Gen.33:20","Gen.33:20"
"Gen.34:1","Gen.34:1"
"Gen.34:2","Gen.34:2"
"Gen.34:3","Gen.34:3"
"Gen.34:4","Gen.34:4"
"Gen.34:5","Gen.34:5"
"Gen.34:6","Gen.34:6"
"Gen.34:7","Gen.34:7"
"Gen.34:8","Gen.34:8"
"Gen.34:9","Gen.34:9"
"Gen.34:10","Gen.34:10"
"Gen.34:11","Gen.34:11"
"Gen.34:12","Gen.34:12"
"Gen.34:13","Gen.34:13"
"Gen.34:14","Gen.34:14"
"Gen.34:15","Gen.34:15"
"Gen.34:16","Gen.34:16"
"Gen.34:17","Gen.34:17"
"Gen.34:18","Gen.34:18"
"Gen.34:19","Gen.34:19"
"Gen.34:20","Gen.34:20"
"Gen.34:21","Gen.34:21"
"Gen.34:22","Gen.34:22"
"Gen.34:23","Gen.34:23"
"Gen.34:24","Gen.34:24"
"Gen.34:25","Gen.34:25"
"Gen.34:26","Gen.34:26"
"Gen.34:27","Gen.34:27"
"Gen.34:28","Gen.34:28"
"Gen.34:29","Gen.34:29"
"Gen.34:30","Gen.34:30"
"Gen.34:31","Gen.34:31"
"Gen.35:1","Gen.35:1"
"Gen.35:2","Gen.35:2"
"Gen.35:3","Gen.35:3"
"Gen.35:4","Gen.35:4"
"Gen.35:5","Gen.35:5"
"Gen.35:6","Gen.35:6"
"Gen.35:7","Gen.35:7"
"Gen.35:8","Gen.35:8"
"Gen.35:9","Gen.35:9"
"Gen.35:10","Gen.35:10"
"Gen.35:11","Gen.35:11"
"Gen.35:12","Gen.35:12"
"Gen.35:13","Gen.35:13"
"Gen.35:14","Gen.35:14"
"Gen.35:15","Gen.35:15"
"Gen.35:16","Gen.35:16"
"Gen.35:17","Gen.35:17"
"Gen.35:18","Gen.35:18"
"Gen.35:19","Gen.35:19"
"Gen.35:20","Gen.35:20"
"Gen.35:21","Gen.35:21"
"Gen.35:22","Gen.35:22"
"Gen.35:23","Gen.35:23"
"Gen.35:24","Gen.35:24"
"Gen.35:25","Gen.35:25"
"Gen.35:26","Gen.35:26"
"Gen.35:27","Gen.35:27"
"Gen.35:28","Gen.35:28"
"Gen.35:29","Gen.35:29"
"Gen.36:1","Gen.36:1"
"Gen.36:2","Gen.36:2"
"Gen.36:3","Gen.36:3"
"Gen.36:4","Gen.36:4"
"Gen.36:5","Gen.36:5"
"Gen.36:6","Gen.36:6"
"Gen.36:7","Gen.36:7"
"Gen.36:8","Gen.36:8"
"Gen.36:9","Gen.36:9"
"Gen.36:10","Gen.36:10"
"Gen.36:11","Gen.36:11"
"Gen.36:12","Gen.36:12"
"Gen.36:13","Gen.36:13"
"Gen.36:14","Gen.36:14"
"Gen.36:15","Gen.36:15"
"Gen.36:16","Gen.36:16"
"Gen.36:17","Gen.36:17"
"Gen.36:18","Gen.36:18"
"Gen.36:19","Gen.36:19"
"Gen.36:20","Gen.36:20"
"Gen.36:21","Gen.36:21"
"Gen.36:22","Gen.36:22"
"Gen.36:23","Gen.36:23"
"Gen.36:24","Gen.36:24"
"Gen.36:25","Gen.36:25"
"Gen.36:26","Gen.36:26"
"Gen.36:27","Gen.36:27"
"Gen.36:28","Gen.36:28"
"Gen.36:29","Gen.36:29"
"Gen.36:30","Gen.36:30"
"Gen.36:31","Gen.36:31"
"Gen.36:32","Gen.36:32"
"Gen.36:33","Gen.36:33"
"Gen.36:34","Gen.36:34"
"Gen.36:35","Gen.36:35"
"Gen.36:36","Gen.36:36"
"Gen.36:37","Gen.36:37"
"Gen.36:38","Gen.36:38"
"Gen.36:39","Gen.36:39"
"Gen.36:40","Gen.36:40"
"Gen.36:41","Gen.36:41"
"Gen.36:42","Gen.36:42"
"Gen.36:43","Gen.36:43"
"Gen.37:1","Gen.37:1"
"Gen.37:2","Gen.37:2"
"Gen.37:3","Gen.37:3"
"Gen.37:4","Gen.37:4"
"Gen.37:5","Gen.37:5"
"Gen.37:6","Gen.37:6"
"Gen.37:7","Gen.37:7"
"Gen.37:8","Gen.37:8"
"Gen.37:9","Gen.37:9"
"Gen.37:10","Gen.37:10"
"Gen.37:11","Gen.37:11"
"Gen.37:12","Gen.37:12"
"Gen.37:13","Gen.37:13"
"Gen.37:14","Gen.37:14"
"Gen.37:15","Gen.37:15"
"Gen.37:16","Gen.37:16"
"Gen.37:17","Gen.37:17"
"Gen.37:18","Gen.37:18"
"Gen.37:19","Gen.37:19"
"Gen.37:20","Gen.37:20"
"Gen.37:21","Gen.37:21"
"Gen.37:22","Gen.37:22"
"Gen.37:23","Gen.37:23"
"Gen.37:24","Gen.37:24"
"Gen.37:25","Gen.37:25"
"Gen.37:26","Gen.37:26"
"Gen.37:27","Gen.37:27"
"Gen.37:28","Gen.37:28"
"Gen.37:29","Gen.37:29"
"Gen.37:30","Gen.37:30"
"Gen.37:31","Gen.37:31"
"Gen.37:32","Gen.37:32"
"Gen.37:33","Gen.37:33"
"Gen.37:34","Gen.37:34"
"Gen.37:35","Gen.37:35"
"Gen.37:36","Gen.37:36"
"Gen.38:1","Gen.38:1"
"Gen.38:2","Gen.38:2"
"Gen.38:3","Gen.38:3"
"Gen.38:4","Gen.38:4"
"Gen.38:5","Gen.38:5"
"Gen.38:6","Gen.38:6"
"Gen.38:7","Gen.38:7"
"Gen.38:8","Gen.38:8"
"Gen.38:9","Gen.38:9"
"Gen.38:10","Gen.38:10"
"Gen.38:11","Gen.38:11"
"Gen.38:12","Gen.38:12"
"Gen.38:13","Gen.38:13"
"Gen.38:14","Gen.38:14"
"Gen.38:15","Gen.38:15"
"Gen.38:16","Gen.38:16"
"Gen.38:17","Gen.38:17"
"Gen.38:18","Gen.38:18"
"Gen.38:19","Gen.38:19"
"Gen.38:20","Gen.38:20"
"Gen.38:21","Gen.38:21"
"Gen.38:22","Gen.38:22"
"Gen.38:23","Gen.38:23"
"Gen.38:24","Gen.38:24"
"Gen.38:25","Gen.38:25"
"Gen.38:26","Gen.38:26"
"Gen.38:27","Gen.38:27"
"Gen.38:28","Gen.38:28"
"Gen.38:29","Gen.38:29"
"Gen.38:30","Gen.38:30"
"Gen.39:1","Gen.39:1"
"Gen.39:2","Gen.39:2"
"Gen.39:3","Gen.39:3"
"Gen.39:4","Gen.39:4"
"Gen.39:5","Gen.39:5"
"Gen.39:6","Gen.39:6"
"Gen.39:7","Gen.39:7"
"Gen.39:8","Gen.39:8"
"Gen.39:9","Gen.39:9"
"Gen.39:10","Gen.39:10"
"Gen.39:11","Gen.39:11"
"Gen.39:12","Gen.39:12"
"Gen.39:13","Gen.39:13"
"Gen.39:14","Gen.39:14"
"Gen.39:15","Gen.39:15"
"Gen.39:16","Gen.39:16"
"Gen.39:17","Gen.39:17"
"Gen.39:18","Gen.39:18"
"Gen.39:19","Gen.39:19"
"Gen.39:20","Gen.39:20"
"Gen.39:21","Gen.39:21"
"Gen.39:22","Gen.39:22"
"Gen.39:23","Gen.39:23"
"Gen.40:1","Gen.40:1"
"Gen.40:2","Gen.40:2"
"Gen.40:3","Gen.40:3"
"Gen.40:4","Gen.40:4"
"Gen.40:5","Gen.40:5"
"Gen.40:6","Gen.40:6"
"Gen.40:7","Gen.40:7"
"Gen.40:8","Gen.40:8"
"Gen.40:9","Gen.40:9"
"Gen.40:10","Gen.40:10"
"Gen.40:11","Gen.40:11"
"Gen.40:12","Gen.40:12"
"Gen.40:13","Gen.40:13"
"Gen.40:14","Gen.40:14"
"Gen.40:15","Gen.40:15"
"Gen.40:16","Gen.40:16"
"Gen.40:17","Gen.40:17"
"Gen.40:18","Gen.40:18"
"Gen.40:19","Gen.40:19"
"Gen.40:20","Gen.40:20"
"Gen.40:21","Gen.40:21"
"Gen.40:22","Gen.40:22"
"Gen.40:23","Gen.40:23"
"Gen.41:1","Gen.41:1"
"Gen.41:2","Gen.41:2"
"Gen.41:3","Gen.41:3"
"Gen.41:4","Gen.41:4"
"Gen.41:5","Gen.41:5"
"Gen.41:6","Gen.41:6"
"Gen.41:7","Gen.41:7"
"Gen.41:8","Gen.41:8"
"Gen.41:9","Gen.41:9"
"Gen.41:10","Gen.41:10"
"Gen.41:11","Gen.41:11"
"Gen.41:12","Gen.41:12"
"Gen.41:13","Gen.41:13"
"Gen.41:14","Gen.41:14"
"Gen.41:15","Gen.41:15"
"Gen.41:16","Gen.41:16"
"Gen.41:17","Gen.41:17"
"Gen.41:18","Gen.41:18"
"Gen.41:19","Gen.41:19"
"Gen.41:20","Gen.41:20"
"Gen.41:21","Gen.41:21"
"Gen.41:22","Gen.41:22"
"Gen.41:23","Gen.41:23"
"Gen.41:24","Gen.41:24"
"Gen.41:25","Gen.41:25"
"Gen.41:26","Gen.41:26"
"Gen.41:27","Gen.41:27"
"Gen.41:28","Gen.41:28"
"Gen.41:29","Gen.41:29"
"Gen.41:30","Gen.41:30"
"Gen.41:31","Gen.41:31"
"Gen.41:32","Gen.41:32"
"Gen.41:33","Gen.41:33"
"Gen.41:34","Gen.41:34"
"Gen.41:35","Gen.41:35"
"Gen.41:36","Gen.41:36"
"Gen.41:37","Gen.41:37"
"Gen.41:38","Gen.41:38"
"Gen.41:39","Gen.41:39"
"Gen.41:40","Gen.41:40"
"Gen.41:41","Gen.41:41"
"Gen.41:42","Gen.41:42"
"Gen.41:43","Gen.41:43"
"Gen.41:44","Gen.41:44"
"Gen.41:45","Gen.41:45"
"Gen.41:46","Gen.41:46"
"Gen.41:47","Gen.41:47"
"Gen.41:48","Gen.41:48"
"Gen.41:49","Gen.41:49"
"Gen.41:50","Gen.41:50"
"Gen.41:51","Gen.41:51"
"Gen.41:52","Gen.41:52"
"Gen.41:53","Gen.41:53"
"Gen.41:54","Gen.41:54"
"Gen.41:55","Gen.41:55"
"Gen.41:56","Gen.41:56"
"Gen.41:57","Gen.41:57"
"Gen.42:1","Gen.42:1"
"Gen.42:2","Gen.42:2"
"Gen.42:3","Gen.42:3"
"Gen.42:4","Gen.42:4"
"Gen.42:5","Gen.42:5"
"Gen.42:6","Gen.42:6"
"Gen.42:7","Gen.42:7"
"Gen.42:8","Gen.42:8"
"Gen.42:9","Gen.42:9"
"Gen.42:10","Gen.42:10"
"Gen.42:11","Gen.42:11"
"Gen.42:12","Gen.42:12"
"Gen.42:13","Gen.42:13"
"Gen.42:14","Gen.42:14"
"Gen.42:15","Gen.42:15"
"Gen.42:16","Gen.42:16"
"Gen.42:17","Gen.42:17"
"Gen.42:18","Gen.42:18"
"Gen.42:19","Gen.42:19"
"Gen.42:20","Gen.42:20"
"Gen.42:21","Gen.42:21"
"Gen.42:22","Gen.42:22"
"Gen.42:23","Gen.42:23"
"Gen.42:24","Gen.42:24"
"Gen.42:25","Gen.42:25"
"Gen.42:26","Gen.42:26"
"Gen.42:27","Gen.42:27"
"Gen.42:28","Gen.42:28"
"Gen.42:29","Gen.42:29"
"Gen.42:30","Gen.42:30"
"Gen.42:31","Gen.42:31"
"Gen.42:32","Gen.42:32"
"Gen.42:33","Gen.42:33"
"Gen.42:34","Gen.42:34"
"Gen.42:35","Gen.42:35"
"Gen.42:36","Gen.42:36"
"Gen.42:37","Gen.42:37"
"Gen.42:38","Gen.42:38"
"Gen.43:1","Gen.43:1"
"Gen.43:2","Gen.43:2"
"Gen.43:3","Gen.43:3"
"Gen.43:4","Gen.43:4"
"Gen.43:5","Gen.43:5"
"Gen.43:6","Gen.43:6"
"Gen.43:7","Gen.43:7"
"Gen.43:8","Gen.43:8"
"Gen.43:9","Gen.43:9"
"Gen.43:10","Gen.43:10"
"Gen.43:11","Gen.43:11"
"Gen.43:12","Gen.43:12"
"Gen.43:13","Gen.43:13"
"Gen.43:14","Gen.43:14"
"Gen.43:15","Gen.43:15"
"Gen.43:16","Gen.43:16"
"Gen.43:17","Gen.43:17"
"Gen.43:18","Gen.43:18"
"Gen.43:19","Gen.43:19"
"Gen.43:20","Gen.43:20"
"Gen.43:21","Gen.43:21"
"Gen.43:22","Gen.43:22"
"Gen.43:23","Gen.43:23"
"Gen.43:24","Gen.43:24"
"Gen.43:25","Gen.43:25"
"Gen.43:26","Gen.43:26"
"Gen.43:27","Gen.43:27"
"Gen.43:28","Gen.43:28"
"Gen.43:29","Gen.43:29"
"Gen.43:30","Gen.43:30"
"Gen.43:31","Gen.43:31"
"Gen.43:32","Gen.43:32"
"Gen.43:33","Gen.43:33"
"Gen.43:34","Gen.43:34"
"Gen.44:1","Gen.44:1"
"Gen.44:2","Gen.44:2"
"Gen.44:3","Gen.44:3"
"Gen.44:4","Gen.44:4"
"Gen.44:5","Gen.44:5"
"Gen.44:6","Gen.44:6"
"Gen.44:7","Gen.44:7"
"Gen.44:8","Gen.44:8"
"Gen.44:9","Gen.44:9"
"Gen.44:10","Gen.44:10"
"Gen.44:11","Gen.44:11"
"Gen.44:12","Gen.44:12"
"Gen.44:13","Gen.44:13"
"Gen.44:14","Gen.44:14"
"Gen.44:15","Gen.44:15"
"Gen.44:16","Gen.44:16"
"Gen.44:17","Gen.44:17"
"Gen.44:18","Gen.44:18"
"Gen.44:19","Gen.44:19"
"Gen.44:20","Gen.44:20"
"Gen.44:21","Gen.44:21"
"Gen.44:22","Gen.44:22"
"Gen.44:23","Gen.44:23"
"Gen.44:24","Gen.44:24"
"Gen.44:25","Gen.44:25"
"Gen.44:26","Gen.44:26"
"Gen.44:27","Gen.44:27"
"Gen.44:28","Gen.44:28"
"Gen.44:29","Gen.44:29"
"Gen.44:30","Gen.44:30"
"Gen.44:31","Gen.44:31"
"Gen.44:32","Gen.44:32"
"Gen.44:33","Gen.44:33"
"Gen.44:34","Gen.44:34"
"Gen.45:1","Gen.45:1"
"Gen.45:2","Gen.45:2"
"Gen.45:3","Gen.45:3"
"Gen.45:4","Gen.45:4"
"Gen.45:5","Gen.45:5"
"Gen.45:6","Gen.45:6"
"Gen.45:7","Gen.45:7"
"Gen.45:8","Gen.45:8"
"Gen.45:9","Gen.45:9"
"Gen.45:10","Gen.45:10"
"Gen.45:11","Gen.45:11"
"Gen.45:12","Gen.45:12"
"Gen.45:13","Gen.45:13"
"Gen.45:14","Gen.45:14"
"Gen.45:15","Gen.45:15"
"Gen.45:16","Gen.45:16"
"Gen.45:17","Gen.45:17"
"Gen.45:18","Gen.45:18"
"Gen.45:19","Gen.45:19"
"Gen.45:20","Gen.45:20"
"Gen.45:21","Gen.45:21"
"Gen.45:22","Gen.45:22"
"Gen.45:23","Gen.45:23"
"Gen.45:24","Gen.45:24"
"Gen.45:25","Gen.45:25"
"Gen.45:26","Gen.45:26"
"Gen.45:27","Gen.45:27"
"Gen.45:28","Gen.45:28"
"Gen.46:1","Gen.46:1"
"Gen.46:2","Gen.46:2"
"Gen.46:3","Gen.46:3"
"Gen.46:4","Gen.46:4"
"Gen.46:5","Gen.46:5"
"Gen.46:6","Gen.46:6"
"Gen.46:7","Gen.46:7"
"Gen.46:8","Gen.46:8"
"Gen.46:9","Gen.46:9"
"Gen.46:10","Gen.46:10"
"Gen.46:11","Gen.46:11"
"Gen.46:12","Gen.46:12"
"Gen.46:13","Gen.46:13"
"Gen.46:14","Gen.46:14"
"Gen.46:15","Gen.46:15"
"Gen.46:16","Gen.46:16"
"Gen.46:17","Gen.46:17"
"Gen.46:18","Gen.46:18"
"Gen.46:19","Gen.46:19"
"Gen.46:20","Gen.46:20"
"Gen.46:21","Gen.46:21"
"Gen.46:22","Gen.46:22"
"Gen.46:23","Gen.46:23"
"Gen.46:24","Gen.46:24"
"Gen.46:25","Gen.46:25"
"Gen.46:26","Gen.46:26"
"Gen.46:27","Gen.46:27"
"Gen.46:28","Gen.46:28"
"Gen.46:29","Gen.46:29"
"Gen.46:30","Gen.46:30"
"Gen.46:31","Gen.46:31"
"Gen.46:32","Gen.46:32"
"Gen.46:33","Gen.46:33"
"Gen.46:34","Gen.46:34"
"Gen.47:1","Gen.47:1"
"Gen.47:2","Gen.47:2"
"Gen.47:3","Gen.47:3"
"Gen.47:4","Gen.47:4"
"Gen.47:5","Gen.47:5"
"Gen.47:6","Gen.47:6"
"Gen.47:7","Gen.47:7"
"Gen.47:8","Gen.47:8"
"Gen.47:9","Gen.47:9"
"Gen.47:10","Gen.47:10"
"Gen.47:11","Gen.47:11"
"Gen.47:12","Gen.47:12"
"Gen.47:13","Gen.47:13"
"Gen.47:14","Gen.47:14"
"Gen.47:15","Gen.47:15"
"Gen.47:16","Gen.47:16"
"Gen.47:17","Gen.47:17"
"Gen.47:18","Gen.47:18"
"Gen.47:19","Gen.47:19"
"Gen.47:20","Gen.47:20"
"Gen.47:21","Gen.47:21"
"Gen.47:22","Gen.47:22"
"Gen.47:23","Gen.47:23"
"Gen.47:24","Gen.47:24"
"Gen.47:25","Gen.47:25"
"Gen.47:26","Gen.47:26"
"Gen.47:27","Gen.47:27"
"Gen.47:28","Gen.47:28"
"Gen.47:29","Gen.47:29"
"Gen.47:30","Gen.47:30"
"Gen.47:31","Gen.47:31"
"Gen.48:1","Gen.48:1"
"Gen.48:2","Gen.48:2"
"Gen.48:3","Gen.48:3"
"Gen.48:4","Gen.48:4"
"Gen.48:5","Gen.48:5"
"Gen.48:6","Gen.48:6"
"Gen.48:7","Gen.48:7"
"Gen.48:8","Gen.48:8"
"Gen.48:9","Gen.48:9"
"Gen.48:10","Gen.48:10"
"Gen.48:11","Gen.48:11"
"Gen.48:12","Gen.48:12"
"Gen.48:13","Gen.48:13"
"Gen.48:14","Gen.48:14"
"Gen.48:15","Gen.48:15"
"Gen.48:16","Gen.48:16"
"Gen.48:17","Gen.48:17"
"Gen.48:18","Gen.48:18"
"Gen.48:19","Gen.48:19"
"Gen.48:20","Gen.48:20"
"Gen.48:21","Gen.48:21"
"Gen.48:22","Gen.48:22"
"Gen.49:1","Gen.49:1"
"Gen.49:2","Gen.49:2"
"Gen.49:3","Gen.49:3"
"Gen.49:4","Gen.49:4"
"Gen.49:5","Gen.49:5"
"Gen.49:6","Gen.49:6"
"Gen.49:7","Gen.49:7"
"Gen.49:8","Gen.49:8"
"Gen.49:9","Gen.49:9"
"Gen.49:10","Gen.49:10"
"Gen.49:11","Gen.49:11"
"Gen.49:12","Gen.49:12"
"Gen.49:13","Gen.49:13"
"Gen.49:14","Gen.49:14"
"Gen.49:15","Gen.49:15"
"Gen.49:16","Gen.49:16"
"Gen.49:17","Gen.49:17"
"Gen.49:18","Gen.49:18"
"Gen.49:19","Gen.49:19"
"Gen.49:20","Gen.49:20"
"Gen.49:21","Gen.49:21"
"Gen.49:22","Gen.49:22"
"Gen.49:23","Gen.49:23"
"Gen.49:24","Gen.49:24"
"Gen.49:25","Gen.49:25"
"Gen.49:26","Gen.49:26"
"Gen.49:27","Gen.49:27"
"Gen.49:28","Gen.49:28"
"Gen.49:29","Gen.49:29"
"Gen.49:30","Gen.49:30"
"Gen.49:31","Gen.49:31"
"Gen.49:32","Gen.49:32"
"Gen.49:33","Gen.49:33"
"Gen.50:1","Gen.50:1"
"Gen.50:2","Gen.50:2"
"Gen.50:3","Gen.50:3"
"Gen.50:4","Gen.50:4"
"Gen.50:5","Gen.50:5"
"Gen.50:6","Gen.50:6"
"Gen.50:7","Gen.50:7"
"Gen.50:8","Gen.50:8"
"Gen.50:9","Gen.50:9"
"Gen.50:10","Gen.50:10"
"Gen.50:11","Gen.50:11"
"Gen.50:12","Gen.50:12"
"Gen.50:13","Gen.50:13"
"Gen.50:14","Gen.50:14"
"Gen.50:15","Gen.50:15"
"Gen.50:16","Gen.50:16"
"Gen.50:17","Gen.50:17"
"Gen.50:18","Gen.50:18"
"Gen.50:19","Gen.50:19"
"Gen.50:20","Gen.50:20"
"Gen.50:21","Gen.50:21"
"Gen.50:22","Gen.50:22"
"Gen.50:23","Gen.50:23"
"Gen.50:24","Gen.50:24"
"Gen.50:25","Gen.50:25"
"Gen.50:26","Gen.50:26"
"Exodus",":"
"Exo.1:1","Exo.1:1"
"Exo.1:2","Exo.1:2"
"Exo.1:3","Exo.1:3"
"Exo.1:4","Exo.1:4"
"Exo.1:5","Exo.1:5"
"Exo.1:6","Exo.1:6"
"Exo.1:7","Exo.1:7"
"Exo.1:8","Exo.1:8"
"Exo.1:9","Exo.1:9"
"Exo.1:10","Exo.1:10"
"Exo.1:11","Exo.1:11"
"Exo.1:12","Exo.1:12"
"Exo.1:13","Exo.1:13"
"Exo.1:14","Exo.1:14"
"Exo.1:15","Exo.1:15"
"Exo.1:16","Exo.1:16"
"Exo.1:17","Exo.1:17"
