"NRSV","Original"
"Bel.1:11","Bel.1:11"
"Bel.1:12","Bel.1:12"
"Bel.1:13","Bel.1:13"
"Bel.1:14","Bel.1:14"
"Bel.1:15","Bel.1:15"
"Bel.1:16","Bel.1:16"
"Bel.1:17","Bel.1:17"
"Bel.1:18","Bel.1:18"
"Bel.1:19","Bel.1:19"
"Bel.1:20","Bel.1:20"
"Bel.1:21","Bel.1:21"
"Bel.1:22","Bel.1:22"
"Bel.1:23","Bel.1:23"
"Bel.1:24","Bel.1:24"
"Bel.1:25","Bel.1:25"
"Bel.1:26","Bel.1:26"
"Bel.1:27","Bel.1:27"
"Bel.1:28","Bel.1:28"
"Bel.1:29","Bel.1:29"
"Bel.1:30","Bel.1:30"
"Bel.1:31","Bel.1:31"
"Bel.1:32","Bel.1:32"
"Bel.1:33","Bel.1:33"
"Bel.1:34","Bel.1:34"
"Bel.1:35","Bel.1:35"
"Bel.1:36","Bel.1:36"
"Bel.1:37","Bel.1:37"
"Bel.1:38","Bel.1:38"
"Bel.1:39","Bel.1:39"
"Bel.1:40","Bel.1:40"
"Bel.1:41","Bel.1:41"
"Bel.1:42","Bel.1:42"
"1 Esdras (Ezra in Greek)",":"
"1Es.1:1","1Es.1:1"
"1Es.1:2","1Es.1:2"
"1Es.1:3","1Es.1:3"
"1Es.1:4","1Es.1:4"
"1Es.1:5","1Es.1:5"
"1Es.1:6","1Es.1:6"
"1Es.1:7","1Es.1:7"
"1Es.1:8","1Es.1:8"
"1Es.1:9","1Es.1:9"
"1Es.1:10","1Es.1:10"
"1Es.1:11","1Es.1:11"
"1Es.1:12","1Es.1:12"
"1Es.1:13","1Es.1:13"
"1Es.1:14","1Es.1:14"
"1Es.1:15","1Es.1:15a"
"1Es.1:16","1Es.1:15b"
"1Es.1:17","1Es.1:16a"
"1Es.1:18","1Es.1:16b"
"1Es.1:19","1Es.1:17"
"1Es.1:20","1Es.1:18"
"1Es.1:21","1Es.1:19"
"1Es.1:22","1Es.1:20"
"1Es.1:23","1Es.1:21"
"1Es.1:24","1Es.1:22"
"1Es.1:25","1Es.1:23"
"1Es.1:26","1Es.1:24"
"1Es.1:27","1Es.1:25"
"1Es.1:28","1Es.1:26"
"1Es.1:29","1Es.1:27"
"1Es.1:30","1Es.1:28"
"1Es.1:31","1Es.1:29"
"1Es.1:32","1Es.1:30"
"1Es.1:33","1Es.1:31"
"1Es.1:34","1Es.1:32"
"1Es.1:35","1Es.1:33"
"1Es.1:36","1Es.1:34"
"1Es.1:37","1Es.1:35"
"1Es.1:38","1Es.1:36"
"1Es.1:39","1Es.1:37"
"1Es.1:40","1Es.1:38"
"1Es.1:41","1Es.1:39"
"1Es.1:42","1Es.1:40"
"1Es.1:43","1Es.1:41"
"1Es.1:44","1Es.1:42"
"1Es.1:45","1Es.1:43"
"1Es.1:46","1Es.1:44"
"1Es.1:47","1Es.1:45"
"1Es.1:48","1Es.1:46"
"1Es.1:49","1Es.1:47"
"1Es.1:50","1Es.1:48"
"1Es.1:51","1Es.1:49a"
"1Es.1:52","1Es.1:49b"
"1Es.1:53","1Es.1:50"
"1Es.1:54","1Es.1:51"
"1Es.1:55","1Es.1:52"
"1Es.1:56","1Es.1:53"
"1Es.1:57","1Es.1:54"
"1Es.1:58","1Es.1:55"
"1Es.2:1","1Es.2:1a"
"1Es.2:2","1Es.2:1b"
"1Es.2:3","1Es.2:2a"
"1Es.2:4","1Es.2:2b"
"1Es.2:5","1Es.2:3"
"1Es.2:6","1Es.2:4a"
"1Es.2:7","1Es.2:4b"
"1Es.2:8","1Es.2:5"
"1Es.2:9","1Es.2:6"
"1Es.2:10","1Es.2:7"
"1Es.2:11","1Es.2:8a"
"1Es.2:12","1Es.2:8b"
"1Es.2:13","1Es.2:9"
"1Es.2:14","1Es.2:10"
"1Es.2:15","1Es.2:11"
"1Es.2:16","1Es.2:12"
"1Es.2:17","1Es.2:13"
"1Es.2:18","1Es.2:14"
"1Es.2:19","1Es.2:15"
"1Es.2:20","1Es.2:16a"
"1Es.2:21","1Es.2:16b"
"1Es.2:22","1Es.2:17"
"1Es.2:23","1Es.2:18"
"1Es.2:24","1Es.2:19"
"1Es.2:25","1Es.2:20"
"1Es.2:26","1Es.2:21"
"1Es.2:27","1Es.2:22"
"1Es.2:28","1Es.2:23"
"1Es.2:29","1Es.2:24"
"1Es.2:30","1Es.2:25"
"1Es.3:1","1Es.3:1"
"1Es.3:2","1Es.3:2"
"1Es.3:3","1Es.3:3"
"1Es.3:4","1Es.3:4"
"1Es.3:5","1Es.3:5"
"1Es.3:6","1Es.3:6"
"1Es.3:7","1Es.3:7"
"1Es.3:8","1Es.3:8"
"1Es.3:9","1Es.3:9"
"1Es.3:10","1Es.3:10"
"1Es.3:11","1Es.3:11"
"1Es.3:12","1Es.3:12"
"1Es.3:13","1Es.3:13"
"1Es.3:14","1Es.3:14"
"1Es.3:15","1Es.3:15"
"1Es.3:16","1Es.3:16"
"1Es.3:17","1Es.3:17"
"1Es.3:18","1Es.3:18"
"1Es.3:19","1Es.3:19"
"1Es.3:20","1Es.3:20"
"1Es.3:21","1Es.3:21"
"1Es.3:22","1Es.3:22"
"1Es.3:23","1Es.3:23"
"1Es.3:24","1Es.3:24"
"1Es.4:1","1Es.4:1"
"1Es.4:2","1Es.4:2"
"1Es.4:3","1Es.4:3"
"1Es.4:4","1Es.4:4"
"1Es.4:5","1Es.4:5"
"1Es.4:6","1Es.4:6"
"1Es.4:7","1Es.4:7"
"1Es.4:8","1Es.4:8"
"1Es.4:9","1Es.4:9"
"1Es.4:10","1Es.4:10"
"1Es.4:11","1Es.4:11"
"1Es.4:12","1Es.4:12"
"1Es.4:13","1Es.4:13"
"1Es.4:14","1Es.4:14"
"1Es.4:15","1Es.4:15"
"1Es.4:16","1Es.4:16"
"1Es.4:17","1Es.4:17"
"1Es.4:18","1Es.4:18"
"1Es.4:19","1Es.4:19"
"1Es.4:20","1Es.4:20"
"1Es.4:21","1Es.4:21"
"1Es.4:22","1Es.4:22"
"1Es.4:23","1Es.4:23"
"1Es.4:24","1Es.4:24"
"1Es.4:25","1Es.4:25"
"1Es.4:26","1Es.4:26"
"1Es.4:27","1Es.4:27"
"1Es.4:28","1Es.4:28"
"1Es.4:29","1Es.4:29"
"1Es.4:30","1Es.4:30"
"1Es.4:31","1Es.4:31"
"1Es.4:32","1Es.4:32"
"1Es.4:33","1Es.4:33"
"1Es.4:34","1Es.4:34"
"1Es.4:35","1Es.4:35"
"1Es.4:36","1Es.4:36"
"1Es.4:37","1Es.4:37"
"1Es.4:38","1Es.4:38"
"1Es.4:39","1Es.4:39"
"1Es.4:40","1Es.4:40"
"1Es.4:41","1Es.4:41"
"1Es.4:42","1Es.4:42"
"1Es.4:43","1Es.4:43"
"1Es.4:44","1Es.4:44"
"1Es.4:45","1Es.4:45"
"1Es.4:46","1Es.4:46"
"1Es.4:47","1Es.4:47"
"1Es.4:48","1Es.4:48"
"1Es.4:49","1Es.4:49"
"1Es.4:50","1Es.4:50"
"1Es.4:51","1Es.4:51"
"1Es.4:52","1Es.4:52"
"1Es.4:53","1Es.4:53"
"1Es.4:54","1Es.4:54"
"1Es.4:55","1Es.4:55"
"1Es.4:56","1Es.4:56"
"1Es.4:57","1Es.4:57"
"1Es.4:58","1Es.4:58"
"1Es.4:59","1Es.4:59"
"1Es.4:60","1Es.4:60"
"1Es.4:61","1Es.4:61"
"1Es.4:62","1Es.4:62"
"1Es.4:63","1Es.4:63"
"1Es.5:1","1Es.5:1"
"1Es.5:2","1Es.5:2"
"1Es.5:3","1Es.5:3"
"1Es.5:4","1Es.5:4"
"1Es.5:5","1Es.5:5"
"1Es.5:6","1Es.5:6"
"1Es.5:7","1Es.5:7"
"1Es.5:8","1Es.5:8"
"1Es.5:9","1Es.5:9"
"1Es.5:10","1Es.5:10"
"1Es.5:11","1Es.5:11"
"1Es.5:12","1Es.5:12"
"1Es.5:13","1Es.5:13"
"1Es.5:14","1Es.5:14"
"1Es.5:15","1Es.5:15"
"1Es.5:16","1Es.5:16"
"1Es.5:17","1Es.5:17"
"1Es.5:18","1Es.5:18"
"1Es.5:19","1Es.5:19"
"1Es.5:20","1Es.5:20"
"1Es.5:21","1Es.5:21"
"1Es.5:22","1Es.5:22"
"1Es.5:23","1Es.5:23"
"1Es.5:24","1Es.5:24"
"1Es.5:25","1Es.5:25"
"1Es.5:26","1Es.5:26"
"1Es.5:27","1Es.5:27"
"1Es.5:28","1Es.5:28"
"1Es.5:29","1Es.5:29"
"1Es.5:30","1Es.5:30"
"1Es.5:31","1Es.5:31"
"1Es.5:32","1Es.5:32"
"1Es.5:33","1Es.5:33"
"1Es.5:34","1Es.5:34"
"1Es.5:35","1Es.5:35"
"1Es.5:36","1Es.5:36"
"1Es.5:37","1Es.5:37"
"1Es.5:38","1Es.5:38"
"1Es.5:39","1Es.5:39"
"1Es.5:40","1Es.5:40"
"1Es.5:41","1Es.5:41a"
"1Es.5:42","1Es.5:41b"
"1Es.5:43","1Es.5:42"
"1Es.5:44","1Es.5:43"
"1Es.5:45","1Es.5:44"
"1Es.5:46","1Es.5:45"
"1Es.5:47","1Es.5:46"
"1Es.5:48","1Es.5:47"
"1Es.5:49","1Es.5:48"
"1Es.5:50","1Es.5:49"
"1Es.5:51","1Es.5:50"
"1Es.5:52","1Es.5:51"
"1Es.5:53","1Es.5:52"
"1Es.5:54","1Es.5:53a"
"1Es.5:55","1Es.5:53b"
"1Es.5:56","1Es.5:54"
"1Es.5:57","1Es.5:55"
"1Es.5:58","1Es.5:56"
"1Es.5:59","1Es.5:57a"
"1Es.5:60","1Es.5:57b"
"1Es.5:61","1Es.5:58"
"1Es.5:62","1Es.5:59"
"1Es.5:63","1Es.5:60"
"1Es.5:64","1Es.5:61"
"1Es.5:65","1Es.5:62"
"1Es.5:66","1Es.5:63"
"1Es.5:67","1Es.5:64"
"1Es.5:68","1Es.5:65"
"1Es.5:69","1Es.5:66"
"1Es.5:70","1Es.5:67"
"1Es.5:71","1Es.5:68"
"1Es.5:72","1Es.5:69"
"1Es.5:73","1Es.5:70"
"1Es.6:1","1Es.6:1"
"1Es.6:2","1Es.6:2"
"1Es.6:3","1Es.6:3"
"1Es.6:4","1Es.6:4"
"1Es.6:5","1Es.6:5"
"1Es.6:6","1Es.6:6"
"1Es.6:7","1Es.6:7"
"1Es.6:8","1Es.6:8a"
"1Es.6:9","1Es.6:8b"
"1Es.6:10","1Es.6:9"
"1Es.6:11","1Es.6:10"
"1Es.6:12","1Es.6:11"
"1Es.6:13","1Es.6:12"
"1Es.6:14","1Es.6:13"
"1Es.6:15","1Es.6:14"
"1Es.6:16","1Es.6:15"
"1Es.6:17","1Es.6:16"
"1Es.6:18","1Es.6:17"
"1Es.6:19","1Es.6:18"
"1Es.6:20","1Es.6:19"
"1Es.6:21","1Es.6:20"
"1Es.6:22","1Es.6:21"
"1Es.6:23","1Es.6:22"
"1Es.6:24","1Es.6:23"
"1Es.6:25","1Es.6:24"
"1Es.6:26","1Es.6:25"
"1Es.6:27","1Es.6:26"
"1Es.6:28","1Es.6:27"
"1Es.6:29","1Es.6:28"
"1Es.6:30","1Es.6:29"
"1Es.6:31","1Es.6:30"
"1Es.6:32","1Es.6:31"
"1Es.6:33","1Es.6:32"
"1Es.6:34","1Es.6:33"
"1Es.7:1","1Es.7:1"
"1Es.7:2","1Es.7:2"
"1Es.7:3","1Es.7:3"
"1Es.7:4","1Es.7:4"
"1Es.7:5","1Es.7:5"
"1Es.7:6","1Es.7:6"
"1Es.7:7","1Es.7:7"
"1Es.7:8","1Es.7:8"
"1Es.7:9","1Es.7:9"
"1Es.7:10","1Es.7:10"
"1Es.7:11","1Es.7:11"
"1Es.7:12","1Es.7:12"
"1Es.7:13","1Es.7:13"
"1Es.7:14","1Es.7:14"
"1Es.7:15","1Es.7:15"
"1Es.8:1","1Es.8:1"
"1Es.8:2","1Es.8:2"
"1Es.8:3","1Es.8:3"
"1Es.8:4","1Es.8:4"
"1Es.8:5","1Es.8:5"
"1Es.8:6","1Es.8:6"
"1Es.8:7","1Es.8:7"
"1Es.8:8","1Es.8:8"
"1Es.8:9","1Es.8:9"
"1Es.8:10","1Es.8:10"
"1Es.8:11","1Es.8:11"
"1Es.8:12","1Es.8:12"
"1Es.8:13","1Es.8:13"
"1Es.8:14","1Es.8:14"
"1Es.8:15","1Es.8:15"
"1Es.8:16","1Es.8:16"
"1Es.8:17","1Es.8:17"
"1Es.8:18","1Es.8:18"
"1Es.8:19","1Es.8:19"
"1Es.8:20","1Es.8:20"
"1Es.8:21","1Es.8:21"
"1Es.8:22","1Es.8:22"
"1Es.8:23","1Es.8:23"
"1Es.8:24","1Es.8:24"
"1Es.8:25","1Es.8:25"
"1Es.8:26","1Es.8:26"
"1Es.8:27","1Es.8:27"
"1Es.8:28","1Es.8:28"
"1Es.8:29","1Es.8:29"
"1Es.8:30","1Es.8:30"
"1Es.8:31","1Es.8:31"
"1Es.8:32","1Es.8:32"
"1Es.8:33","1Es.8:33"
"1Es.8:34","1Es.8:34"
"1Es.8:35","1Es.8:35"
"1Es.8:36","1Es.8:36"
"1Es.8:37","1Es.8:37"
"1Es.8:38","1Es.8:38"
"1Es.8:39","1Es.8:39"
"1Es.8:40","1Es.8:40"
"1Es.8:41","1Es.8:41"
"1Es.8:42","1Es.8:42"
"1Es.8:43","1Es.8:43a"
"1Es.8:44","1Es.8:43b"
"1Es.8:45","1Es.8:44"
"1Es.8:46","1Es.8:45"
"1Es.8:47","1Es.8:46"
"1Es.8:48","1Es.8:47"
"1Es.8:49","1Es.8:48"
"1Es.8:50","1Es.8:49,50"
"1Es.8:51","1Es.8:51"
"1Es.8:52","1Es.8:52"
"1Es.8:53","1Es.8:53"
"1Es.8:54","1Es.8:54"
"1Es.8:55","1Es.8:55"
"1Es.8:56","1Es.8:56a"
"1Es.8:57","1Es.8:56b"
"1Es.8:58","1Es.8:57"
"1Es.8:59","1Es.8:58"
"1Es.8:60","1Es.8:59"
"1Es.8:61","1Es.8:60"
"1Es.8:62","1Es.8:61"
"1Es.8:63","1Es.8:62a"
"1Es.8:64","1Es.8:62b"
"1Es.8:65","1Es.8:63a"
"1Es.8:66","1Es.8:63b"
"1Es.8:67","1Es.8:64"
"1Es.8:68","1Es.8:65"
"1Es.8:69","1Es.8:66"
"1Es.8:70","1Es.8:67"
"1Es.8:71","1Es.8:68"
"1Es.8:72","1Es.8:69"
"1Es.8:73","1Es.8:70"
"1Es.8:74","1Es.8:71"
"1Es.8:75","1Es.8:72"
"1Es.8:76","1Es.8:73"
"1Es.8:77","1Es.8:74"
"1Es.8:78","1Es.8:75"
"1Es.8:79","1Es.8:76"
"1Es.8:80","1Es.8:77"
"1Es.8:81","1Es.8:78"
"1Es.8:82","1Es.8:79"
"1Es.8:83","1Es.8:80"
"1Es.8:84","1Es.8:81"
"1Es.8:85","1Es.8:82"
"1Es.8:86","1Es.8:83"
"1Es.8:87","1Es.8:84"
"1Es.8:88","1Es.8:85"
"1Es.8:89","1Es.8:86"
"1Es.8:90","1Es.8:87"
"1Es.8:91","1Es.8:88"
"1Es.8:92","1Es.8:89a"
"1Es.8:93","1Es.8:89b"
"1Es.8:94","1Es.8:90"
"1Es.8:95","1Es.8:91"
"1Es.8:96","1Es.8:92"
"1Es.9:1","1Es.9:1"
"1Es.9:2","1Es.9:2"
"1Es.9:3","1Es.9:3"
"1Es.9:4","1Es.9:4"
"1Es.9:5","1Es.9:5"
"1Es.9:6","1Es.9:6"
"1Es.9:7","1Es.9:7"
"1Es.9:8","1Es.9:8"
"1Es.9:9","1Es.9:9"
"1Es.9:10","1Es.9:10"
"1Es.9:11","1Es.9:11"
"1Es.9:12","1Es.9:12"
"1Es.9:13","1Es.9:13"
"1Es.9:14","1Es.9:14"
"1Es.9:15","1Es.9:15"
"1Es.9:16","1Es.9:16"
"1Es.9:17","1Es.9:17"
"1Es.9:18","1Es.9:18"
"1Es.9:19","1Es.9:19"
"1Es.9:20","1Es.9:20"
"1Es.9:21","1Es.9:21"
"1Es.9:22","1Es.9:22"
"1Es.9:23","1Es.9:23"
"1Es.9:24","1Es.9:24"
"1Es.9:25","1Es.9:25"
"1Es.9:26","1Es.9:26"
"1Es.9:27","1Es.9:27"
"1Es.9:28","1Es.9:28"
"1Es.9:29","1Es.9:29"
"1Es.9:30","1Es.9:30"
"1Es.9:31","1Es.9:31"
"1Es.9:32","1Es.9:32"
"1Es.9:33","1Es.9:33"
"1Es.9:34","1Es.9:34"
"1Es.9:35","1Es.9:35"
"1Es.9:36","1Es.9:36"
"1Es.9:37","1Es.9:37"
"1Es.9:38","1Es.9:38"
"1Es.9:39","1Es.9:39"
"1Es.9:40","1Es.9:40"
"1Es.9:41","1Es.9:41"
"1Es.9:42","1Es.9:42"
"1Es.9:43","1Es.9:43"
"1Es.9:44","1Es.9:44"
"1Es.9:45","1Es.9:45"
"1Es.9:46","1Es.9:46"
"1Es.9:47","1Es.9:47"
"1Es.9:48","1Es.9:48"
"1Es.9:49","1Es.9:49"
"1Es.9:50","1Es.9:50"
"1Es.9:51","1Es.9:51"
"1Es.9:52","1Es.9:52"
"1Es.9:53","1Es.9:53"
"1Es.9:54","1Es.9:54"
"1Es.9:55","1Es.9:55"
"2 Esdras (Nehemiah in Greek)",":"
"2Es.1:1","2Es.1:1"
"2Es.1:2","2Es.1:2"
"2Es.1:3","2Es.1:3"
"2Es.1:4","2Es.1:4"
"2Es.1:5","2Es.1:5"
"2Es.1:6","2Es.1:6"
"2Es.1:7","2Es.1:7"
"2Es.1:8","2Es.1:8"
"2Es.1:9","2Es.1:9"
"2Es.1:10","2Es.1:10"
"2Es.1:11","2Es.1:11"
"2Es.1:12","2Es.1:12"
"2Es.1:13","2Es.1:13"
"2Es.1:14","2Es.1:14"
"2Es.1:15","2Es.1:15"
"2Es.1:16","2Es.1:16"
"2Es.1:17","2Es.1:17"
"2Es.1:18","2Es.1:18"
"2Es.1:19","2Es.1:19"
"2Es.1:20","2Es.1:20"
"2Es.1:21","2Es.1:21"
"2Es.1:22","2Es.1:22"
"2Es.1:23","2Es.1:23"
"2Es.1:24","2Es.1:24"
"2Es.1:25","2Es.1:25"
"2Es.1:26","2Es.1:26"
"2Es.1:27","2Es.1:27"
"2Es.1:28","2Es.1:28"
"2Es.1:29","2Es.1:29"
"2Es.1:30","2Es.1:30"
"2Es.1:31","2Es.1:31"
"2Es.1:32","2Es.1:32"
"2Es.1:33","2Es.1:33"
"2Es.1:34","2Es.1:34"
"2Es.1:35","2Es.1:35"
"2Es.1:36","2Es.1:36"
"2Es.1:37","2Es.1:37"
"2Es.1:38","2Es.1:38"
"2Es.1:39","2Es.1:39"
"2Es.1:40","2Es.1:40"
"2Es.2:1","2Es.2:1"
"2Es.2:2","2Es.2:2"
"2Es.2:3","2Es.2:3"
"2Es.2:4","2Es.2:4"
"2Es.2:5","2Es.2:5"
"2Es.2:6","2Es.2:6"
"2Es.2:7","2Es.2:7"
"2Es.2:8","2Es.2:8"
"2Es.2:9","2Es.2:9"
"2Es.2:10","2Es.2:10"
"2Es.2:11","2Es.2:11"
"2Es.2:12","2Es.2:12"
"2Es.2:13","2Es.2:13"
"2Es.2:14","2Es.2:14"
"2Es.2:15","2Es.2:15"
"2Es.2:16","2Es.2:16"
"2Es.2:17","2Es.2:17"
"2Es.2:18","2Es.2:18"
"2Es.2:19","2Es.2:19"
"2Es.2:20","2Es.2:20"
"2Es.2:21","2Es.2:21"
"2Es.2:22","2Es.2:22"
"2Es.2:23","2Es.2:23"
"2Es.2:24","2Es.2:24"
"2Es.2:25","2Es.2:25"
"2Es.2:26","2Es.2:26"
"2Es.2:27","2Es.2:27"
"2Es.2:28","2Es.2:28"
"2Es.2:29","2Es.2:29"
"2Es.2:30","2Es.2:30"
"2Es.2:31","2Es.2:31"
"2Es.2:32","2Es.2:32"
"2Es.2:33","2Es.2:33"
"2Es.2:34","2Es.2:34"
"2Es.2:35","2Es.2:35"
"2Es.2:36","2Es.2:36"
"2Es.2:37","2Es.2:37"
"2Es.2:38","2Es.2:38"
"2Es.2:39","2Es.2:39"
"2Es.2:40","2Es.2:40"
"2Es.2:41","2Es.2:41"
"2Es.2:42","2Es.2:42"
"2Es.2:43","2Es.2:43"
"2Es.2:44","2Es.2:44"
"2Es.2:45","2Es.2:45"
"2Es.2:46","2Es.2:46"
"2Es.2:47","2Es.2:47"
"2Es.2:48","2Es.2:48"
"2Es.3:1","2Es.3:1"
"2Es.3:2","2Es.3:2"
"2Es.3:3","2Es.3:3"
"2Es.3:4","2Es.3:4"
"2Es.3:5","2Es.3:5"
"2Es.3:6","2Es.3:6"
"2Es.3:7","2Es.3:7"
"2Es.3:8","2Es.3:8"
"2Es.3:9","2Es.3:9"
"2Es.3:10","2Es.3:10"
"2Es.3:11","2Es.3:11"
"2Es.3:12","2Es.3:12"
"2Es.3:13","2Es.3:13"
"2Es.3:14","2Es.3:14"
"2Es.3:15","2Es.3:15"
"2Es.3:16","2Es.3:16"
"2Es.3:17","2Es.3:17"
"2Es.3:18","2Es.3:18"
"2Es.3:19","2Es.3:19"
"2Es.3:20","2Es.3:20"
"2Es.3:21","2Es.3:21"
"2Es.3:22","2Es.3:22"
"2Es.3:23","2Es.3:23"
"2Es.3:24","2Es.3:24"
"2Es.3:25","2Es.3:25"
"2Es.3:26","2Es.3:26"
"2Es.3:27","2Es.3:27"
"2Es.3:28","2Es.3:28"
"2Es.3:29","2Es.3:29"
"2Es.3:30","2Es.3:30"
"2Es.3:31","2Es.3:31"
"2Es.3:32","2Es.3:32"
"2Es.3:33","2Es.3:33"
"2Es.3:34","2Es.3:34"
"2Es.3:35","2Es.3:35"
"2Es.3:36","2Es.3:36"
"2Es.4:1","2Es.4:1"
"2Es.4:2","2Es.4:2"
"2Es.4:3","2Es.4:3"
"2Es.4:4","2Es.4:4"
"2Es.4:5","2Es.4:5"
"2Es.4:6","2Es.4:6"
"2Es.4:7","2Es.4:7"
"2Es.4:8","2Es.4:8"
"2Es.4:9","2Es.4:9"
"2Es.4:10","2Es.4:10"
"2Es.4:11","2Es.4:11"
"2Es.4:12","2Es.4:12"
"2Es.4:13","2Es.4:13"
"2Es.4:14","2Es.4:14"
"2Es.4:15","2Es.4:15"
"2Es.4:16","2Es.4:16"
"2Es.4:17","2Es.4:17"
"2Es.4:18","2Es.4:18"
"2Es.4:19","2Es.4:19"
"2Es.4:20","2Es.4:20"
"2Es.4:21","2Es.4:21"
"2Es.4:22","2Es.4:22"
"2Es.4:23","2Es.4:23"
"2Es.4:24","2Es.4:24"
"2Es.4:25","2Es.4:25"
"2Es.4:26","2Es.4:26"
"2Es.4:27","2Es.4:27"
"2Es.4:28","2Es.4:28"
"2Es.4:29","2Es.4:29"
"2Es.4:30","2Es.4:30"
"2Es.4:31","2Es.4:31"
"2Es.4:32","2Es.4:32"
"2Es.4:33","2Es.4:33"
"2Es.4:34","2Es.4:34"
"2Es.4:35","2Es.4:35"
"2Es.4:36","2Es.4:36"
"2Es.4:37","2Es.4:37"
"2Es.4:38","2Es.4:38"
"2Es.4:39","2Es.4:39"
"2Es.4:40","2Es.4:40"
"2Es.4:41","2Es.4:41"
"2Es.4:42","2Es.4:42"
"2Es.4:43","2Es.4:43"
"2Es.4:44","2Es.4:44"
"2Es.4:45","2Es.4:45"
"2Es.4:46","2Es.4:46"
"2Es.4:47","2Es.4:47"
"2Es.4:48","2Es.4:48"
"2Es.4:49","2Es.4:49"
"2Es.4:50","2Es.4:50"
"2Es.4:51","2Es.4:51"
"2Es.4:52","2Es.4:52"
"2Es.5:1","2Es.5:1"
"2Es.5:2","2Es.5:2"
"2Es.5:3","2Es.5:3"
"2Es.5:4","2Es.5:4"
"2Es.5:5","2Es.5:5"
"2Es.5:6","2Es.5:6"
"2Es.5:7","2Es.5:7"
"2Es.5:8","2Es.5:8"
"2Es.5:9","2Es.5:9"
"2Es.5:10","2Es.5:10"
"2Es.5:11","2Es.5:11"
"2Es.5:12","2Es.5:12"
"2Es.5:13","2Es.5:13"
"2Es.5:14","2Es.5:14"
"2Es.5:15","2Es.5:15"
"2Es.5:16","2Es.5:16"
"2Es.5:17","2Es.5:17"
"2Es.5:18","2Es.5:18"
"2Es.5:19","2Es.5:19"
"2Es.5:20","2Es.5:20"
"2Es.5:21","2Es.5:21"
"2Es.5:22","2Es.5:22"
"2Es.5:23","2Es.5:23"
"2Es.5:24","2Es.5:24"
"2Es.5:25","2Es.5:25"
"2Es.5:26","2Es.5:26"
"2Es.5:27","2Es.5:27"
"2Es.5:28","2Es.5:28"
"2Es.5:29","2Es.5:29"
"2Es.5:30","2Es.5:30"
"2Es.5:31","2Es.5:31"
"2Es.5:32","2Es.5:32"
"2Es.5:33","2Es.5:33"
"2Es.5:34","2Es.5:34"
"2Es.5:35","2Es.5:35"
"2Es.5:36","2Es.5:36"
"2Es.5:37","2Es.5:37"
"2Es.5:38","2Es.5:38"
"2Es.5:39","2Es.5:39"
"2Es.5:40","2Es.5:40"
"2Es.5:41","2Es.5:41"
"2Es.5:42","2Es.5:42"
"2Es.5:43","2Es.5:43"
"2Es.5:44","2Es.5:44"
"2Es.5:45","2Es.5:45"
"2Es.5:46","2Es.5:46"
"2Es.5:47","2Es.5:47"
"2Es.5:48","2Es.5:48"
"2Es.5:49","2Es.5:49"
"2Es.5:50","2Es.5:50"
"2Es.5:51","2Es.5:51"
"2Es.5:52","2Es.5:52"
"2Es.5:53","2Es.5:53"
"2Es.5:54","2Es.5:54"
"2Es.5:55","2Es.5:55"
"2Es.5:56","2Es.5:56"
"2Es.6:1","2Es.6:1"
"2Es.6:2","2Es.6:2"
"2Es.6:3","2Es.6:3"
"2Es.6:4","2Es.6:4"
"2Es.6:5","2Es.6:5"
"2Es.6:6","2Es.6:6"
"2Es.6:7","2Es.6:7"
"2Es.6:8","2Es.6:8"
"2Es.6:9","2Es.6:9"
"2Es.6:10","2Es.6:10"
"2Es.6:11","2Es.6:11"
"2Es.6:12","2Es.6:12"
"2Es.6:13","2Es.6:13"
"2Es.6:14","2Es.6:14"
"2Es.6:15","2Es.6:15"
"2Es.6:16","2Es.6:16"
"2Es.6:17","2Es.6:17"
"2Es.6:18","2Es.6:18"
"2Es.6:19","2Es.6:19"
"2Es.6:20","2Es.6:20"
"2Es.6:21","2Es.6:21"
"2Es.6:22","2Es.6:22"
"2Es.6:23","2Es.6:23"
"2Es.6:24","2Es.6:24"
"2Es.6:25","2Es.6:25"
"2Es.6:26","2Es.6:26"
"2Es.6:27","2Es.6:27"
"2Es.6:28","2Es.6:28"
"2Es.6:29","2Es.6:29"
"2Es.6:30","2Es.6:30"
"2Es.6:31","2Es.6:31"
"2Es.6:32","2Es.6:32"
"2Es.6:33","2Es.6:33"
"2Es.6:34","2Es.6:34"
"2Es.6:35","2Es.6:35"
"2Es.6:36","2Es.6:36"
"2Es.6:37","2Es.6:37"
"2Es.6:38","2Es.6:38"
"2Es.6:39","2Es.6:39"
"2Es.6:40","2Es.6:40"
"2Es.6:41","2Es.6:41"
"2Es.6:42","2Es.6:42"
"2Es.6:43","2Es.6:43"
"2Es.6:44","2Es.6:44"
"2Es.6:45","2Es.6:45"
"2Es.6:46","2Es.6:46"
"2Es.6:47","2Es.6:47"
"2Es.6:48","2Es.6:48"
"2Es.6:49","2Es.6:49"
"2Es.6:50","2Es.6:50"
"2Es.6:51","2Es.6:51"
"2Es.6:52","2Es.6:52"
"2Es.6:53","2Es.6:53"
"2Es.6:54","2Es.6:54"
"2Es.6:55","2Es.6:55"
"2Es.6:56","2Es.6:56"
"2Es.6:57","2Es.6:57"
"2Es.6:58","2Es.6:58"
"2Es.6:59","2Es.6:59"
"2Es.7:1","2Es.7:1"
